pos,word
বিশেষণ,অন্বিষ্ট
বিশেষ্য,অন্বীক্ষা
বিশেষ্য,অন্বেষণ
বিশেষ্য,অন্বয়
বিশেষণ,অন্য
বিশেষ্য,অন্যান্য
বিশেষণ,অন্যায্য
বিশেষণ,অন্যাসক্ত
বিশেষ্য,অন্যায়
বিশেষণ,অন্যূন
বিশেষণ,অন্যোন্য
বিশেষ্য,অনয়
অব্যয়,অপ
বিশেষণ,অপকর্ম
বিশেষ্য,অপকর্ষ
বিশেষ্য,অপকলঙ্ক
বিশেষ্য,অপকার
বিশেষ্য,অপকীর্তি
বিশেষণ,অপকৃষ্ট
বিশেষণ,অপকেন্দ্র
বিশেষণ,অপক্ক
বিশেষ্য,অপক্রিয়া
বিশেষ্য,অপক্ষপাত
বিশেষণ,অপগত
বিশেষণ,অপগা
বিশেষ্য,অপগুণ
বিশেষ্য,অপগ্রহ
বিশেষ্য,অপঘাত
বিশেষ্য,অপচার
বিশেষ্য,অপচিকীর্ষা
বিশেষ্য,অপচেষ্টা
বিশেষ্য,অপচ্ছায়া
বিশেষ্য,অপচয়
বিশেষণ,অপছন্দ
বিশেষণ,অপজাত
বিশেষ্য,অপজাতি
বিশেষ্য,অপজ্ঞান
বিশেষণ,অপটু
বিশেষণ,অপঠিত
বিশেষণ,অপণ্ডিত
বিশেষ্য,অপতন
বিশেষণ,অপত্নীক
বিশেষ্য,অপত্য
বিশেষ্য,অপথ
বিশেষণ,অপথ্য
বিশেষণ,অপদ
বিশেষণ,অপদস্ত
বিশেষণ,অপদার্থ
বিশেষ্য,অপদেবতা
বিশেষ্য,অপনোদন
বিশেষ্য,অপপাঠ
বিশেষ্য,অপপ্রচার
বিশেষ্য,অপপ্রয়োগ
বিশেষ্য,অপবর্গ
বিশেষ্য,অপবর্জন
বিশেষ্য,অপবাদ
বিশেষণ,অপবিত্র
বিশেষ্য,অপবিদ্যা
বিশেষ্য,অপব্যবহার
বিশেষ্য,অপব্যয়
বিশেষ্য,অপভাষ
বিশেষ্য,অপভাষা
বিশেষ্য,অপভ্রংশ
বিশেষ্য,অপমান
বিশেষ্য,অপমিশ্রণ
বিশেষ্য,অপমৃত্যু
বিশেষ্য,অপযশ
বিশেষণ,অপর
বিশেষণ,অপরশ
বিশেষণ,অপরা
বিশেষণ,অপরাঙ্মুখ
বিশেষণ,অপরাজিত
বিশেষণ,অপরাজেয়
বিশেষ্য,অপরাধ
বিশেষণ,অপরাপর
বিশেষণ,অপরাভূত
বিশেষণ,অপরাস্ত
বিশেষণ,অপরাহত
বিশেষ্য,অপরাহ্ন
বিশেষণ,অপরিকল্পিত
বিশেষ্য,অপরিগ্রহ
বিশেষণ,অপরিচ্ছন্ন
বিশেষণ,অপরিচ্ছিন্ন
বিশেষ্য,অপরিচয়
বিশেষণ,অপরিজ্ঞাত
বিশেষণ,অপরিজ্ঞে.য়
বিশেষণ,অপরিণত
বিশেষণ,অপরিণামদর্শী
বিশেষণ,অপরিতুষ্ট
বিশেষণ,অপরিত্যাজ্য
বিশেষণ,অপরিপক্ক
বিশেষণ,অপরিপাটি
বিশেষণ,অপরিপূর্ণ
বিশেষ্য,অপরিবর্তন
বিশেষণ,অপরিবাহী
বিশেষণ,অপরিমাণ
বিশেষণ,অপরিমার্জিত
বিশেষণ,অপরিম্লান
বিশেষণ,অপরিশুদ্ধ
বিশেষ্য,অপরিশোধ
বিশেষণ,অপরিষ্কার
বিশেষণ,অপরিসর
বিশেষণ,অপরিসীম
বিশেষণ,অপরিস্ফুট
বিশেষণ,অপরিস্রুত
বিশেষণ,অপরীক্ষিত
বিশেষণ,অপরূপ
বিশেষণ,অপরোক্ষ
বিশেষণ,অপর্ণ
বিশেষ্য,অপর্ণা
বিশেষণ,অপর্যাপ্ত
বিশেষণ,অপর্যুসিত
বিশেষণ,অপলক
বিশেষণ,অপলকা
বিশেষ্য,অপলাপ
বিশেষ্য,অপশব্দ
বিশেষ্য,অপশাসন
বিশেষ্য,অপশিক্ষা
বিশেষ্য,অপশ্রুতি
বিশেষ্য,অপসংস্কৃতি
বিশেষ্য,অপসারণ
বিশেষ্য,অপসিদ্ধান্ত
বিশেষণ,অপসৃত
বিশেষ্য,অপস্কর
বিশেষ্য,অপস্মার
বিশেষণ,অপস্রিয়মাণ
বিশেষ্য,অপহত
বিশেষ্য,অপহরণ
বিশেষ্য,অপাক
বিশেষণ,অপাঙ্ক্তেয়
বিশেষ্য,অপাঙ্গ
বিশেষণ,অপাচ্য
বিশেষণ,অপাঠ্য
বিশেষ্য,অপাত্র
বিশেষ্য,অপাদান
বিশেষ্য,অপান
বিশেষণ,অপাপ
বিশেষ্য,অপাবরণ
বিশেষ্য,অপামার্গ
বিশেষণ,অপার
বিশেষণ,অপারদর্শী
বিশেষ্য,অপারেটর
বিশেষ্য,অপারেশন
বিশেষণ,অপার্থিব
বিশেষ্য,অপালন
বিশেষ্য,অপায়
বিশেষ্য,অপায়ন
অব্যয়,অপিচ
বিশেষ্য,অপিধান
বিশেষণ,অপিনদ্ধ
বিশেষ্য,অপিনিহিত
বিশেষণ,অপুচ্ছ
বিশেষ্য,অপুণ্য
বিশেষণ,অপুত্রক
বিশেষ্য,অপুনর্ভব
বিশেষণ,অপুর্ব
বিশেষণ,অপুষ্ট
বিশেষণ,অপুষ্পক
বিশেষ্য,অপুষ্যি
বিশেষণ,অপূজিত
বিশেষ্য,অপূপ
বিশেষণ,অপূরণীয়
বিশেষণ,অপূর্ণ
বিশেষ্য,অপেক্ষা
বিশেষ্য,অপেরণ
বিশেষণ,অপেশাদার
বিশেষণ,অপেয়
বিশেষণ,অপোগণ্ড
বিশেষ্য,অপোষ্য
বিশেষ্য,অপোহ
বিশেষ্য,অপৌরুষ
বিশেষণ,অপ্রকট
বিশেষ্য,অপ্রকাশ
বিশেষণ,অপ্রকৃত
বিশেষণ,অপ্রকৃতিস্হ
বিশেষণ,অপ্রকৃষ্ট
বিশেষণ,অপ্রখর
বিশেষণ,অপ্রগল্ভ
বিশেষণ,অপ্রচলন
বিশেষ্য,অপ্রচার
বিশেষণ,অপ্রচুর
বিশেষ্য,অপ্রণয়
বিশেষণ,অপ্রতর
বিশেষণ,অপ্রতর্ক্য
বিশেষ্য,অপ্রতিকার
বিশেষণ,অপ্রতিদ্বন্দ্বী
বিশেষণ,অপ্রতিপন্ন
বিশেষ্য,অপ্রতিবিধান
বিশেষণ,অপ্রতিভ
বিশেষণ,অপ্রতিম
বিশেষণ,অপ্রতিরোধ্য
বিশেষণ,অপ্রতিষ্ঠ
বিশেষণ,অপ্রতিহত
বিশেষ্য,অপ্রতুল
বিশেষণ,অপ্রত্যক্ষ
বিশেষ্য,অপ্রত্যাখ্যান
বিশেষণ,অপ্রত্যাশিত
বিশেষ্য,অপ্রত্যয়
বিশেষ্য,অপ্রদীপ
বিশেষণ,অপ্রধান
বিশেষণ,অপ্রবল
বিশেষ্য,অপ্রবাস
বিশেষণ,অপ্রবীণ
বিশেষ্য,অপ্রবৃত্তি
বিশেষণ,অপ্রমত্ত
বিশেষ্য,অপ্রমাণ
বিশেষ্য,অপ্রমাদ
বিশেষণ,অপ্রমেয়
বিশেষ্য,অপ্রযত্ন
বিশেষণ,অপ্রযুক্ত
বিশেষণ,অপ্রযোজ্য
বিশেষ্য,অপ্রশংসা
বিশেষণ,অপ্রশমিত
বিশেষণ,অপ্রশস্ত
বিশেষণ,অপ্রসন্ন
বিশেষণ,অপ্রসিদ্ধ
বিশেষণ,অপ্রস্তুত
বিশেষণ,অপ্রহত
বিশেষণ,অপ্রাকৃত
বিশেষণ,অপ্রাচীন
বিশেষ্য,অপ্রাচুর্য
বিশেষ্য,অপ্রাণ
বিশেষণ,অপ্রাপনীয়
বিশেষণ,অপ্রাপ্ত
বিশেষণ,অপ্রামাণিক
বিশেষ্য,অপ্রামাণ্য
বিশেষণ,অপ্রার্থিত
বিশেষণ,অপ্রাসঙ্গিক
বিশেষণ,অপ্রিয়
বিশেষ্য,অপ্রীতি
বিশেষ্য,অপ্রেম
বিশেষ্য,অপ্রয়াস
বিশেষ্য,অপ্রয়োগ
বিশেষ্য,অপ্রয়োজন
বিশেষণ,অপয়া
বিশেষণ,অফল
বিশেষ্য,অফলন
বিশেষণ,অফলা
বিশেষ্য,অফিস
বিশেষণ,অফুটন্ত
অব্যয়,অব
বিশেষ্য,অবকাশ
বিশেষণ,অবকীর্ণ
বিশেষণ,অবক্তব্য
বিশেষ্য,অবক্ষয়
বিশেষণ,অবগত
বিশেষণ,অবগাঢ়
বিশেষ্য,অবগুণ
বিশেষ্য,অবগুণ্ঠন
বিশেষ্য,অবগ্রহ
বিশেষণ,অবচিত
বিশেষ্য,অবচেতনা
বিশেষণ,অবচ্ছিন্ন
বিশেষ্য,অবচ্ছেদ
বিশেষ্য,অবচয়
বিশেষ্য,অবজারভেটরি
বিশেষ্য,অবজ্ঞা
বিশেষ্য,অবতংস
বিশেষ্য,অবতরণ
বিশেষণ,অবতল
বিশেষ্য,অবতার
বিশেষ্য,অবতারণ
